Codigo,Producto,Existencia,Precio venta,Precio mayoreo,Departamento,Actualizado
1951,BISAGRA CUADRADA,1.0,30.0,0.0,LION TOOLS,2026-09-08 00:37:17
1944,Bisagra Cuadrada,1.0,18.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
1943,Bisagra Cuadrada,0.0,15.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
1950,Bisagra Cuadrada C/U,1.0,25.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
1948,BISAGRA CUADRADA X PIEZA,1.0,15.0,0.0,LION TOOLS,2026-09-08 00:37:17
7501206668870,Bisagra Rectangular De 2 1/2 X 1 5/8,13.0,20.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206668863,Bisagra Rectangular De 2 X 1 1/2,19.0,15.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206668856,Bisagra Rectangular3 De 1 1/2 X 1 3/16 Hermex,18.0,12.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
6928396703135,Bocina Kms-313,1.0,190.0,100.0,BOCINA (Eliminado 23/07/2024),2026-09-08 00:37:17
4895174147240,BOCINA LINK BITS RFR-206,4.0,220.0,0.0,MEXICO,2026-09-08 00:37:17
6966235108178,Bocina Megafono Buytiti,0.0,130.0,80.0,MEXICO,2026-09-08 00:37:17
BS208,Bocina Megafono Fx,0.0,150.0,90.0,BOCINA (Eliminado 23/07/2024),2026-09-08 00:37:17
BS204,Bocina Megafono Fx,2.0,150.0,90.0,MEXICO,2026-09-08 00:37:17
98859096274530,Bocina Megafono Trashine,5.0,150.0,90.0,MEXICO,2026-09-08 00:37:17
MS-1648BT,Bocina Modelo Ms-1648bt,1.0,250.0,200.0,MEXICO,2026-09-08 00:37:17
MS-2211BT,Bocina Modelo Ms-2211bt,1.0,250.0,200.0,MEXICO,2026-09-08 00:37:17
RAFIA AMARILLA,Bola De Rafia Color Amarillo,5.0,120.0,95.0,lonas (Eliminado 23/07/2024),2026-09-08 00:37:17
7501014511023,Boligrafo Bic PM C12,0.0,6.0,0.0,casa,2026-09-08 00:37:17
BOLSA1,Bolsa #1,3.0,65.0,0.0,oaxaca,2026-09-08 00:37:17
BOLSACIERRE1,BOLSA CON CIERRE,1.0,70.0,0.0,ASGA,2026-09-08 00:37:17
BOLSACIERRE2,BOLSA CON CIERRE,1.0,90.0,0.0,ASGA,2026-09-08 00:37:17
BOLSACIERRE3,BOLSA CON CIERRE,1.0,110.0,0.0,ASGA,2026-09-08 00:37:17
BNO1,BOLSA DE ASA,4.0,5.0,0.0,casa,2026-09-15 00:30:58
BDB5,Bolsa De Basura 60x90,44.0,5.0,3.33,PUEBLA,2026-09-15 18:43:59
BDB10,Bolsa De Basura 90x120,72.0,10.0,8.0,PUEBLA,2026-09-16 19:25:20
BOLSA DE BASURAKILO,BOLSA DE BASURA POR KILO 60X90,55.0,65.0,0.0,PUEBLA,2026-09-08 00:37:17
BOLSA DE BASURA KILO,BOLSA DE BASURA POR KILO 90X120,2.0,75.0,0.0,PUEBLA,2026-09-08 00:37:17
BDBR5K,BOLSA DE BASURA REFORZADA 60X90,25.0,65.0,0.0,PUEBLA,2026-09-08 00:37:17
BC12,Bolsa De Costal,0.0,15.0,0.0,LION TOOLS,2026-09-11 21:12:43
BDCC10,BOLSA DE COSTAL CHICA,6.0,10.0,0.0,casa,2026-09-08 00:37:17
BCA1,BOLSA DE CUBREBOCA NIÑO,20.0,10.0,0.0,casa,2026-09-08 00:37:17
BCN1,BOLSA DE CUBREBOCAS AZUL,8.0,10.0,0.0,casa,2026-09-08 00:37:17
BCN2,BOLSA DE CUBREBOCAS NEGRO,15.0,10.0,0.0,casa,2026-09-08 00:37:17
BOLSAECO,Bolsa Ecologica Tela,1.0,15.0,0.0,MEXICO,2026-09-08 00:37:17
BG,BOLSA GRANDE,1.0,65.0,65.0,casa,2026-09-08 00:37:17
BN60X90G,Bolsa negra 60x90 gruesa,350.0,5.0,0.0,PUEBLA,2026-09-08 00:37:17
7501206600894,Bolsa Porta Clavos Carnaza Truper,1.0,190.0,170.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
BM4,BOLSA RAYADA GRANDE,106.0,4.0,0.0,ASGA,2026-09-08 00:37:17
BM3,BOLSA RAYADA MEDIANA,111.0,3.0,0.0,ASGA,2026-09-08 00:37:17
7506240687245,Bolsa Remaches 3/16 - 1/4,100.0,1.0,0.8,TRUPER,2026-09-08 00:37:17
BM,BOLSAMEDIANA,3.0,95.0,90.0,casa,2026-09-08 00:37:17
BN,BOLSANEGRA,0.0,65.0,65.0,casa,2026-09-08 00:37:17
2904,BOMBA DE AIRE MANUAL,1.0,130.0,0.0,LION TOOLS,2026-09-08 00:37:17
2905,BOMBA DE AIRE MANUAL,1.0,110.0,0.0,LION TOOLS,2026-09-08 00:37:17
2901,BOMBA DE AIRE MANUAL GRIS,0.0,220.0,0.0,LION TOOLS,2026-09-08 00:37:17
7501206668269,BOMBA DE AIRE TRUPER CHICA,0.0,180.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
2902,BOMBA MINI,1.0,130.0,0.0,LION TOOLS,2026-09-08 00:37:17
7506240640240,BOMBA PRETUL CHICA,0.0,60.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206640050,BOMBA PRETUL GRANDE,0.0,250.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206672327,BOMBA TRUPER GRANDE,0.0,280.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
BPCH11,Bosal Para Perro Chiquito,3.0,120.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
BPCH22,Bosal Perro Chico Modelo2,1.0,135.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
BPG11,Bosal Perro Grande,1.0,155.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
DPM11,Bosal Perro Mediana,0.0,145.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
BOTERTF,BOTE DE RATAFIN,1.0,200.0,190.0,casa,2026-09-08 00:37:17
7501206613771,Braca Sds Plus 14-1x18,0.0,450.0,420.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240689874,Broca  Para Vidrio Y Azulejo 1/2 Truper,0.0,180.0,150.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
311,BROCA 1/4,4.0,50.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140474450,BROCA 1/8,3.0,15.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
310,BROCA 11/64,0.0,35.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140909662,BROCA 3/16 X 6,3.0,35.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
312,BROCA 3/8,5.0,130.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140474474,BROCA 5/32,7.0,30.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140474443,BROCA 7/64,1.0,20.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140474467,BROCA 9/64,16.0,25.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206613955,BROCA CON SISTEMA DIRECTO,0.0,75.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206613856,BROCA CON SISTEMA DIRECTO,0.0,185.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240688075,Broca De Madera 7/16 Truper,0.0,75.0,70.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610670,BROCA DRILL BIT,0.0,117.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140909679,BROCA PARA CONCRETO 1/2,4.0,45.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140439695,BROCA PARA CONCRETO 1/2,1.0,55.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140439602,BROCA PARA CONCRETO 1/4,3.0,20.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140909570,BROCA PARA CONCRETO 3/16 X 3 1/2,11.0,20.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140439657,BROCA PARA CONCRETO 3/8,0.0,35.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140909587,BROCA PARA CONCRETO 3/8X4,8.0,50.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140439626,BROCA PARA CONCRETO 5/16,2.0,30.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140909686,BROCA PARA CONCRETO 5/32,9.0,15.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140439718,BROCA PARA CONCRETO 5/8,3.0,65.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
3165140909716,BROCA PARA CONCRETO 9/32,6.0,25.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240688082,Broca Para Madera 1/2 Truper,0.0,80.0,65.0,Baño (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240688037,Broca Para Madera 1/4 Truper,1.0,30.0,25.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240687993,Broca Para Madera 1/8 Truper,0.0,20.0,18.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240688013,Broca Para Madera 3/16 Truper,0.0,22.0,19.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240688068,Broca Para Madera 3/8 Truper,0.0,50.0,40.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240688051,Broca Para Madera 5/16 Truper,0.0,45.0,40.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240688006,Broca Para Madera 5/32 Truper,0.0,20.0,18.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240688020,Broca Para Madera 7/32 Truper,0.0,23.0,20.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240688044,Broca Para Madera 9/32 Truper,0.0,38.0,35.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240689843,Broca Para Vidrio Y Azulejo 1/4 Truper,0.0,115.0,100.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240689836,Broca Para Vidrio Y Azulejo 3/16 Truper,0.0,95.0,85.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240689867,Broca Para Vidrio Y Azulejo 3/8 Truper,0.0,130.0,100.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240689850,Broca Para Vidrio Y Azulejo 5/16 Truper,0.0,117.0,90.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206614020,Broca Sds Plus Truper 1/4 X 5 1/2-8,0.0,80.0,75.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206614037,Broca Sds Plus Truper 1/4x3 3/8-6,0.0,60.0,55.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240682028,Broca Sds Plus Truper 3/16x2-4,0.0,50.0,45.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240682035,Broca Sds Plus Truper 3/16x3 3/8-6,0.0,54.0,50.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240682097,Broca Sds Plus Truper 5mmX42mm-110mm,0.0,45.0,40.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240682103,Broca Sds Plus Truper 5mmX90mm-160mm,0.0,48.0,45.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240682134,Broca Sds Plus Truper 6mmX135mm-210mm,0.0,60.0,55.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240682110,Broca Sds Plus Truper 6mmX42mm-110mm,0.0,44.0,40.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206613788,Broca Sds Plus Truper 7 1/4-1x10,0.0,300.0,290.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240682172,Broca Sds Plus Truper 8mmX135mm-210mm,0.0,70.0,65.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240682158,Broca Sds Plus Truper 8mmX42mm-110mm,0.0,62.0,55.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610663,BROCA TRUPER,0.0,85.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610632,BROCA TRUPER,0.0,35.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610625,BROCA TRUPER,0.0,28.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610595,BROCA TRUPER,0.0,20.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610601,BROCA TRUPER,0.0,25.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240610588,BROCA TRUPER,0.0,18.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7502239098672,BROCHA,0.0,50.0,0.0,PUEBLA,2026-09-08 00:37:17
8451,BROCHA 1,1.0,10.0,5.0,LION TOOLS,2026-09-08 00:37:17
8452,BROCHA 1 1/2,2.0,13.0,8.0,LION TOOLS,2026-09-08 01:01:43
8450,BROCHA 1/2,1.0,8.0,5.0,LION TOOLS,2026-09-08 00:37:17
8453,BROCHA 2,2.0,17.0,10.0,LION TOOLS,2026-09-08 00:37:17
8454,BROCHA 2 1/2,11.0,20.0,12.0,LION TOOLS,2026-09-08 00:37:17
8455,BROCHA 3,0.0,25.0,16.0,LION TOOLS,2026-09-08 00:37:17
8456,BROCHA 4,0.0,35.0,20.0,LION TOOLS,2026-09-08 00:37:17
8457,BROCHA 5,0.0,45.0,30.0,LION TOOLS,2026-09-08 00:37:17
8458,BROCHA 6,1.0,50.0,35.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240644309,BROCHA DE PELO DE CAMELLO 1 1/2 TRUPER,0.0,35.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
8467,BROCHA PELO DE CAMELLO 4,0.0,70.0,55.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206674994,BROCHA PRETUL 6,0.0,60.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
CIG-07,Cabeza De Cargador,10.0,25.0,0.0,- Sin Departamento - (Eliminado 13/07/2025),2026-09-08 00:37:17
CIG-05,Cabeza De Cargador Con  2 Entradas,13.0,45.0,30.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
186,Cabeza De Cargador Hora,23.0,45.0,35.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
CIG12PD,CABEZA DE CARGADOR TIPO C,3.0,85.0,0.0,ASGA,2026-09-08 00:37:17
397456,CABLE #12 Rojo Iusa,1.0,1500.0,0.0,TRUPER,2026-09-08 00:37:17
98859096274369,CABLE 3 EN 1 USB TRANSHINE,2.0,55.0,45.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
2412,CABLE AUDIO 2PLUG-1MONO,21.0,30.0,20.0,MEXICO,2026-09-08 00:37:17
2415,CABLE AUDIO 3PLUG-3PLUG 1.8M,19.0,30.0,20.0,LION TOOLS,2026-09-08 00:37:17
2416,CABLE AUDIO 3PLUG-3PLUG 2.75MTS,11.0,45.0,30.0,LION TOOLS,2026-09-15 19:51:44
2409,CABLE AUXILIAR NEGRO,7.0,25.0,10.0,LION TOOLS,2026-09-08 00:37:17
397455,CABLE BLANCO #12 IUSA,1.0,1500.0,0.0,TRUPER,2026-09-08 00:37:17
7502309730471,Cable Blanco #8,49.0,20.0,20.0,PUEBLA,2026-09-08 00:37:17
6969201905160,CABLE CARGADOR,5.0,90.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7503031349443,CABLE CARGADOR  TIPOC,1.0,60.0,0.0,MEXICO,2026-09-08 00:37:17
250,CABLE DE 2SALIDAS,3.0,35.0,25.0,CABLES (Eliminado 23/07/2024),2026-09-08 00:37:17
98859096274250,CABLE DE DATOS TRANSHINE,4.0,95.0,75.0,hojar (Eliminado 23/07/2024),2026-09-08 00:37:17
632,CABLE ECO TIPO-V8,11.0,25.0,15.0,CABLES (Eliminado 23/07/2024),2026-09-08 00:37:17
4050,CABLE KEER CALIBRE 12 POR METRO,0.0,20.0,0.0,DON RAMON,2026-09-08 00:37:17
4053,CABLE KEER CALIBRE 18 METRO,8.0,9.0,8.0,DON RAMON,2026-09-08 00:37:17
252,CABLE PARA BOCINA,0.0,35.0,25.0,LION TOOLS,2026-09-08 00:37:17
264,CABLE PARA ENTRADAV8,0.0,35.0,0.0,MEXICO,2026-09-08 00:37:17
1904,CABLE PARA GRABADORA,13.0,30.0,18.0,CABLES (Eliminado 23/07/2024),2026-09-08 00:37:17
265,CABLE PARA JARRA ELECTRICA,0.0,45.0,0.0,CABLES (Eliminado 23/07/2024),2026-09-08 00:37:17
7502309730570,CABLE POR ROLLO N12,0.0,650.0,0.0,FERREPAT,2026-09-08 00:37:17
631,CABLE TIPO-C ECONOMICO,6.0,25.0,15.0,CABLES (Eliminado 23/07/2024),2026-09-08 00:37:17
7503027214380,CABLE TIPOC CARGADOR,0.0,70.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7501206658987,CABLES PARA CORRIENTE TRUPER,0.0,325.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
248,CABO DE MARRO,1.0,45.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
243,CABO PARA HACHA,2.0,150.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
246,CABO PARA HACHA,4.0,90.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
245,CABO PARA HACHA/PICO,2.0,100.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
247,CABO PARA MARRO,3.0,30.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
244,CABO PARA MARRO Y PALA MADERA,2.0,150.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
333CADENA,CADENA 0333 LION,58.0,30.0,0.0,LION TOOLS,2026-09-09 20:51:42
7506563901936,CADENA PARA PERRO 4MM,1.0,55.0,0.0,ASGA,2026-09-08 00:37:17
4367,CADENA PERRO 2MM,2.0,20.0,18.0,LION TOOLS,2026-09-08 00:37:17
4252,CADENA PERRO 3MM,2.0,30.0,25.0,LION TOOLS,2026-09-08 00:37:17
4400,CADENA PERRO 4MM,0.0,40.0,35.0,LION TOOLS,2026-09-08 00:37:17
4401,CADENA PERRO 5MM,10.0,85.0,60.0,LION TOOLS,2026-09-08 00:37:17
3545,CADENA PERRO CASTIGO 2MM,4.0,20.0,15.0,LION TOOLS,2026-09-08 00:37:17
3546,CADENA PERRO CASTIGO 3MM,2.0,30.0,0.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
3547,CADENA PERRO CASTIGO 4MM,0.0,40.0,30.0,mascotas (Eliminado 23/07/2024),2026-09-08 00:37:17
3548,CADENA PERRO CASTIGO 5MM,0.0,50.0,40.0,LION TOOLS,2026-09-08 00:37:17
334,CADENA POR METRO CHICA,58.0,65.0,0.0,ASGA,2026-09-08 00:37:17
7506240670056,Cafe Anodizado Pintura En Aerosol,0.0,95.0,0.0,FERREPAT,2026-09-08 00:37:17
7501206696347,Caja 4x4 Cuadrada De Plastico Volteck,6.0,20.0,18.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
CCC18KEER,Caja Cable Calibre 18 KEER,2.0,600.0,500.0,MEXICO,2026-09-08 00:37:17
CCIB,Caja De Cable Iusa Blanc,0.0,1200.0,0.0,casa,2026-09-08 00:37:17
CCIR,Caja De Cable Uisa Rojo,1.0,1200.0,0.0,FERREPAT,2026-09-08 00:37:17
7506240681106,Caja De Contactos Volteck,1.0,35.0,30.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
CE0197,CAJA DE CUBREBOCAS AZUL (50PZ),0.0,40.0,30.0,MEXICO,2026-09-08 00:37:17
10855553008587,Caja De Encendedor CUE,3.0,180.0,140.0,hojar (Eliminado 23/07/2024),2026-09-08 00:37:17
10855553008228,CAJA DE ENCENDEDOR NEON,0.0,170.0,0.0,HUAJUAPAN,2026-09-08 00:37:17
8906111920324,CAJA DE ENCENDEDOR RECARGABLE BONGEHIE,1.0,160.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
CAJA PEGAMOSCA AMARI,Caja De Pegamosca Amarillo,7.0,180.0,0.0,HUAJUAPAN,2026-09-08 00:37:17
7501206696637,Caja para Herramientas Chica,1.0,380.0,350.0,- Sin Departamento - (Eliminado 13/07/2025),2026-09-08 00:37:17
11506,Caja Para Herramientas Grande,1.0,680.0,650.0,MEXICO,2026-09-08 00:37:17
1287,CALENTADOR 1L,0.0,35.0,25.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
4556,CALENTADOR 20L,12.0,50.0,35.0,LION TOOLS,2026-09-15 18:46:07
4555,CALENTADOR 35L,4.0,60.0,40.0,LION TOOLS,2026-09-10 17:58:21
122,CALENTADOR BARRIL,0.0,35.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
1289,Calentador De 15L,7.0,40.0,30.0,LION TOOLS,2026-09-12 00:57:45
7313,CAMARA LLANATA,0.0,60.0,0.0,LION TOOLS,2026-09-08 00:37:17
4638,Camara Para Diablo,1.0,35.0,0.0,LION TOOLS,2026-09-08 00:37:17
272,Campana Niple 1/2-1/2,0.0,45.0,0.0,- Sin Departamento - (Eliminado 13/07/2025),2026-09-08 00:37:17
271,Campana Niple 3/8-1/2,3.0,25.0,0.0,DON RAMON,2026-09-08 00:37:17
270,Campana Niple 3/8-3/8,3.0,25.0,0.0,FERREPAT,2026-09-08 00:37:17
2410,CAMPANA VIDEO ROSCA RG59,4.0,5.0,2.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7506240639619,CANASTILLA-MALLA FOSET,0.0,40.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
12,CANDADO,8.0,40.0,0.0,LION TOOLS,2026-09-08 00:37:17
14,CANDADO,4.0,99.0,0.0,LION TOOLS,2026-09-08 00:37:17
4490,CANDADO 30MM,7.0,35.0,25.0,LION TOOLS,2026-09-11 20:07:49
2076,CANDADO 40MM,12.0,55.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
4491,CANDADO 40MM,1.0,45.0,30.0,LION TOOLS,2026-09-08 00:37:17
4492,CANDADO 50MM,7.0,65.0,50.0,LION TOOLS,2026-09-14 23:06:06
2077,CANDADO 50MM,0.0,65.0,55.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
4493,CANDADO 63MM,14.0,90.0,55.0,LION TOOLS,2026-09-08 00:37:17
4485,CANDADO 90 MM,0.0,190.0,0.0,LION TOOLS,2026-09-16 21:03:22
2572,Candado Acero Redondo Gancho Corto,1.0,180.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
2573,Candado Acero Redondo Gancho Largo 65mm,0.0,195.0,0.0,Herramientas (Eliminado 23/07/2024),2026-09-08 00:37:17
7452,CANDADO CABLE CONBINACION 80CM,0.0,115.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7442,CANDADO CABLE MULTIUSOS,1.0,45.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
100,CANDADO CHICO LION,4.0,40.0,25.0,LION TOOLS,2026-09-08 00:37:17
2574,CANDADO CON CORAZA 40MM,3.0,95.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
2575,CANDADO CON CORAZA 50MM,1.0,160.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
2576,CANDADO CON CORAZA 70MM,0.0,180.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
4482,CANDADO CORTINA DE LATON 70MM,0.0,280.0,0.0,LION TOOLS,2026-09-08 00:37:17
2568,CANDADO CUADRADO 40MM,2.0,195.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
2075,CANDADO DE 32MM,0.0,35.0,25.0,LION TOOLS,2026-09-08 00:37:17
7449,CANDADO DE CABLE 1.20M,0.0,195.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7447,CANDADO DE CABLE CONBINACION,0.0,135.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7501787767856,CANDADO DE CONBINACION,0.0,70.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
103,CANDADO EXTRAGRANDE LION,1.0,100.0,85.0,LION TOOLS,2026-09-14 23:06:07
CANDADO MAINCRAFT,CANDADO EXTRAGRANDE MAINCRAFT,4.0,50.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
102,CANDADO GRANDE,4.0,75.0,50.0,LION TOOLS,2026-09-08 00:37:17
4489,Candado Hierro 25mm,14.0,25.0,20.0,LION TOOLS,2026-09-08 00:37:17
4484,CANDADO HIERRO CORTINA,0.0,200.0,0.0,LION TOOLS,2026-09-08 00:37:17
4483,CANDADO HIERRO CORTINA 70MM,1.0,180.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
2010,CANDADO LAMINADO 30MM,0.0,50.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
2011,CANDADO LAMINADO 40MM,0.0,60.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
2012,CANDADO LAMINADO 45MM,0.0,80.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
M51,Candado Maincraft Chico,4.0,25.0,0.0,HUAJUAPAN,2026-09-08 00:37:17
CANDADO MAINDRAFT,CANDADO MAINCRAFT GRANDE,3.0,40.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
M53,Candado Maincraft Grande,0.0,45.0,0.0,bvh,2026-09-08 00:37:17
M52,Candado Maincraft Mediano,2.0,35.0,0.0,MEXICO,2026-09-08 00:37:17
7440,CANDADO MALETERO COMBINACION 25MM,0.0,60.0,0.0,LION TOOLS,2026-09-08 00:37:17
101,CANDADO MEDIANO LION,0.0,45.0,35.0,LION TOOLS,2026-09-08 00:37:17
4888,CANDADO MINI 20MM,0.0,20.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
7444,CANDADO PARA AUTO,1.0,195.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
104,CANDADO PHILIPS,0.0,150.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
105,CANDADO PHILIPS,2.0,180.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
4488,CANDADOS DE HIERRO 20MM,37.0,20.0,15.0,LION TOOLS,2026-09-08 00:37:17
6920243181387,Capa Delgada,4.0,55.0,35.0,- Sin Departamento - (Eliminado 13/07/2025),2026-09-08 00:37:17
6325486541231,CAR CHARGER USB,2.0,50.0,0.0,hogar (Eliminado 23/07/2024),2026-09-08 00:37:17
181,Car Charguer Sencillo,16.0,35.0,0.0,MEXICO,2026-09-08 00:37:17
